artist_id,artist_name,track_id,track_name,duration_ms,release_date,album_type,explicit,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4cAgkb0ifwn0FSHGXnr4F6,New Slaves,256093,,album,True,,0.506,0.59,1.0,-4.322,1.0,0.076,0.165,1.09e-05,0.096,0.359,141.099,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,722tgOgdIbNe3BEyLnejw4,Black Skinhead,188013,,album,True,,0.766,0.809,1.0,-6.123,1.0,0.279,0.0011,0.0,0.168,0.325,130.127,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,359800,,album,True,,0.397,0.69,2.0,-4.108,0.0,0.195,0.395,0.0,0.101,0.36,172.073,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3sNVsP50132BTNlImLx70i,Bound 2,229146,,album,True,,0.367,0.665,1.0,-2.821,1.0,0.0465,0.145,0.0,0.113,0.31,148.913,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7mngLA9NZEB7mZqfbOvEPS,Sanctified,289626,,album,True,,0.739,0.52,9.0,-6.301,1.0,0.068,0.0754,0.0,0.382,0.247,126.039,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7rbECVPkY5UODxoOUVKZnA,I Wonder,243440,,album,True,,0.542,0.466,0.0,-8.668,1.0,0.0824,0.141,0.000444,0.125,0.127,191.386,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0j35X8cTq543QDYLOyqB8W,Only One,280226,,single,False,,0.732,0.243,0.0,-6.023,1.0,0.0435,0.939,0.0,0.111,0.106,102.087,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,188238,,single,False,,0.582,0.272,2.0,-5.662,1.0,0.0501,0.875,0.0,0.13,0.354,205.846,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,30CZcZ0NpTXjVJJa5X5nwf,All Your Fault,224386,,album,True,,0.815,0.738,5.0,-4.395,0.0,0.214,0.308,0.0,0.275,0.547,100.095,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,731Pa6Gt7GAdADATMSEL0N,One Man Can Change The World,254626,,album,True,,0.67,0.58,8.0,-6.586,0.0,0.144,0.777,0.0,0.11,0.309,157.997,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4lFBXsmbUSebUBoNzE9XVr,All Day,310906,,single,False,,0.836,0.632,9.0,-4.789,0.0,0.119,0.0401,0.0,0.107,0.483,123.018,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,19a3JfW8BQwqHWUMbcqSx8,Famous,196040,,album,True,,0.465,0.735,6.0,-3.715,1.0,0.117,0.0711,0.0,0.0975,0.409,173.935,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,135920,,album,True,,0.724,0.573,7.0,-4.113,1.0,0.0549,0.118,0.0,0.538,0.438,113.088,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1Wsbr1d2BouNGk2q92mIj7,Pt. 2,130293,,album,True,,0.674,0.752,11.0,-4.073,1.0,0.333,0.552,0.0,0.787,0.236,145.076,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,320680,,album,True,,0.592,0.403,0.0,-8.768,0.0,0.414,0.62,0.0,0.54,0.391,105.169,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3nAq2hCr1oWsIU54tS98pL,Waves,181573,,album,True,,0.557,0.586,10.0,-4.57,1.0,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,30Zcjs7pgEkmJA1lEbGSWT,FML,236120,,album,True,,0.527,0.415,5.0,-7.184,1.0,0.131,0.329,0.0,0.195,0.12,125.357,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,66Q3fAmSX5eHamgbKa9alP,Real Friends,251573,,album,True,,0.441,0.744,6.0,-6.248,0.0,0.476,0.262,0.000382,0.138,0.124,81.396,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,49fT6owWuknekShh9utsjv,Feedback,147240,,album,True,,0.811,0.566,8.0,-6.033,0.0,0.517,0.563,0.0,0.104,0.169,100.224,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2yJ9GVCLMmzBBfQAnfzlwr,THat Part,313573,,album,True,,0.927,0.535,6.0,-7.59,0.0,0.0914,0.0856,0.0,0.136,0.337,112.961,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2nBI3iWLhupR7LyAJ5GGkE,Champions,334253,,compilation,True,,0.692,0.774,6.0,-2.48,0.0,0.0876,0.0623,0.0,0.873,0.349,134.952,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5QrT8pNtw1UnjqFuSUsenv,Pussy Print (feat. Kanye West),215373,,album,True,,0.921,0.373,6.0,-11.513,1.0,0.328,0.212,0.0,0.105,0.179,125.981,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3cCxoOgfi6hgt8MNteuiiD,Fade,193747,,album,True,,0.752,0.765,9.0,-5.805,0.0,0.0908,0.118,0.0,0.31,0.309,105.998,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3DoBTwfr8yi2LN08SBpFkN,Watch (feat. Lil Uzi Vert & Kanye West),217405,,single,True,,0.706,0.559,4.0,-5.216,0.0,0.0416,0.0372,0.0,0.379,0.252,78.534,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5vnuJ8EopkP5dHukpOmT3L,What Would Meek Do?,153266,,album,True,,0.678,0.636,1.0,-3.155,1.0,0.0981,0.0064,8.3e-06,0.177,0.0617,83.071,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1qsHYUd2c1wFGcn7e63QmG,Yikes,188773,,album,True,,0.683,0.776,1.0,-3.251,0.0,0.341,0.15,0.0,0.227,0.223,173.996,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3U21A07gAloCc4P7J8rxcn,All Mine,145506,,album,True,,0.925,0.31,11.0,-6.531,0.0,0.291,0.123,0.0,0.0931,0.291,121.927,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,271386,,album,True,,0.573,0.545,7.0,-4.247,0.0,0.0288,0.0969,0.0,0.329,0.297,83.378,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1nGoy0cEj0extAwXYNYTWd,Wouldn't Leave,205546,,album,True,,0.556,0.432,3.0,-8.551,1.0,0.545,0.495,0.0,0.308,0.352,164.235,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,215320,,album,True,,0.669,0.419,1.0,-6.724,0.0,0.522,0.376,0.0,0.187,0.0397,109.813,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0yhxBvedRdGxsPZHJNI4VA,I Thought About Killing You,274186,,album,True,,0.752,0.396,2.0,-7.932,1.0,0.411,0.867,0.0,0.0486,0.417,116.016,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,35KV2Nuib6jPMVN00O8iba,No Mistakes,123040,,album,True,,0.643,0.646,10.0,-2.442,0.0,0.0629,0.0393,0.0,0.109,0.35,80.174,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1vi9adPJiD4d22ybGp25hy,Cops Shot The Kid,167907,,album,True,,0.442,0.71,7.0,-5.142,1.0,0.684,0.0264,0.0,0.618,0.508,205.116,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),127946,,single,True,,0.901,0.522,2.0,-8.304,1.0,0.33,0.0114,0.0,0.259,0.329,104.053,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1tKSPRSFG7G9JAt6eBWBm0,One Minute (feat. Kanye West & Travis Barker),197758,,album,False,,0.573,0.63,11.0,-4.289,1.0,0.195,0.00716,0.0,0.0962,0.894,113.019,5.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),230400,,album,True,,0.661,0.44,2.0,-9.104,1.0,0.0803,0.457,0.0,0.128,0.352,149.937,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,151873,,album,False,,0.799,0.291,11.0,-7.353,0.0,0.0318,0.873,0.000641,0.139,0.406,97.984,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,39JRmdKFka1Oe09FoOCPI4,Selah,164619,,album,False,,0.482,0.618,9.0,-5.673,0.0,0.197,0.647,0.000859,0.32,0.146,90.076,3.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2SasoXZyv82yYgHiVOvxQn,On God,136350,,album,False,,0.41,0.886,9.0,-4.413,0.0,0.155,0.0671,0.0,0.461,0.393,72.577,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,24bnCCysWnbNRNUT4LpHcP,Everything We Need,116559,,album,False,,0.894,0.416,9.0,-6.823,0.0,0.0538,0.312,0.0,0.146,0.463,116.96,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6xRWoYwfwIKnT8bQGzKbxR,God Is,203141,,album,False,,0.656,0.637,1.0,-3.867,1.0,0.0256,0.34,0.0,0.187,0.267,105.037,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0oPOuDmmkVp3h6puekhs6P,Use This Gospel,213877,,album,False,,0.611,0.459,0.0,-3.926,0.0,0.0422,0.614,0.0,0.126,0.177,148.28,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1WnqWQcWcuQbVzgE7ecfCY,Every Hour,112239,,album,False,,0.588,0.793,7.0,-6.23,1.0,0.0794,0.466,0.000647,0.913,0.694,76.997,5.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,454Epa1vrCGFddHXKyC1kb,Water,168419,,album,False,,0.505,0.281,2.0,-12.404,1.0,0.1,0.57,0.000254,0.163,0.283,82.338,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7r6aR2f57resC5r93LwMfK,Hands On,203174,,album,False,,0.514,0.393,1.0,-8.72,0.0,0.529,0.558,0.0,0.282,0.598,78.039,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7sBgFMWqDWQgrsNSpIBoe8,Jesus Is Lord,49292,,album,False,,0.243,0.26,4.0,-5.876,0.0,0.0305,0.828,4.03e-05,0.532,0.327,76.61,3.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7mEUjhl6aTztdHCrxoTgBG,Wash Us In The Blood,189827,,single,False,,0.67,0.847,10.0,-4.85,1.0,0.409,0.184,0.0,0.304,0.381,137.22,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0F13K9dwYH2zpTWiR8d628,Go2DaMoon (feat. Kanye West),119737,,album,True,,0.693,0.434,4.0,-8.786,0.0,0.385,0.204,0.0,0.277,0.542,147.066,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2UwALqx6yOsXTFt7zRxnts,Tell The Vision (feat. Kanye West & Pusha T),215000,,album,True,,0.662,0.686,7.0,-8.302,1.0,0.332,0.251,5.59e-06,0.349,0.678,143.971,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,44I7sqKYCAa7bQdVywkShO,Hurricane,238182,,single,False,,0.477,0.566,0.0,-6.521,1.0,0.214,0.0344,0.0,0.127,0.361,78.293,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6d8HN8MqqbqrEUI2bvx0aG,Jail,297000,,album,False,,0.458,0.571,4.0,-6.739,1.0,0.0949,0.535,0.000305,0.0846,0.586,110.013,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,6LNoArVBBVZzUTUiAX2aKO,Off The Grid,339249,,album,False,,0.546,0.64,8.0,-5.582,1.0,0.37,0.0438,0.0,0.137,0.63,137.728,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5LuXsO34x6KVlL8OWsxRqk,Ok Ok,204629,,album,False,,0.738,0.471,11.0,-9.208,0.0,0.402,0.319,1.28e-06,0.13,0.283,107.98,5.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,1jgcODbfAL3tV7tikF6n1j,Junya,147668,,album,False,,0.752,0.69,7.0,-3.948,1.0,0.0642,0.27,0.0,0.303,0.396,148.07,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7CC6UbCs4iGsePSzFxYxNn,Moon,156091,,album,False,,0.319,0.236,5.0,-9.644,1.0,0.0318,0.898,1.62e-05,0.272,0.254,162.351,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0WSEq9Ko4kFPt8yo3ICd6T,Praise God,226652,,album,False,,0.798,0.545,1.0,-6.466,1.0,0.168,0.00904,9.48e-05,0.258,0.212,118.029,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,35acXjupfWHgtchiS6yAjC,Jonah,195170,,album,False,,0.459,0.431,9.0,-8.375,0.0,0.256,0.795,0.0,0.274,0.128,177.3,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0JuSGEldfovcc8IS9va1wa,Believe What I Say,242400,,album,False,,0.595,0.656,7.0,-7.868,1.0,0.247,0.148,0.0,0.47,0.416,99.811,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5JaSg0AYyAMMLjyGGDrrCm,God Breathed,333461,,album,False,,0.325,0.311,10.0,-7.481,1.0,0.0442,0.289,6.74e-05,0.11,0.0789,92.744,3.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,45N9i9QraLWD6GW7xBqxnx,Remote Control,198613,,album,False,,0.792,0.548,4.0,-7.079,1.0,0.082,0.0784,7.26e-05,0.167,0.197,110.105,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2Y40huo5ewaKYxsFintYtF,Heaven and Hell,145301,,album,False,,0.764,0.422,0.0,-7.265,0.0,0.119,0.0409,0.0,0.152,0.268,82.986,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,68RhNM8ehkarnEKnCkqlsp,24,197898,,album,False,,0.386,0.534,5.0,-6.086,0.0,0.0389,0.129,0.0,0.351,0.343,110.057,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5aqUqSq0SqGBAqEn27PEzc,Pure Souls,358621,,album,False,,0.381,0.528,5.0,-6.997,1.0,0.0449,0.102,0.0,0.269,0.256,97.207,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,3hd6zLhnTlbJ8PupYt3cAI,No Child Left Behind,178061,,album,False,,0.161,0.327,1.0,-8.059,0.0,0.0341,0.00632,0.792,0.138,0.0815,135.382,3.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,7EagormFign5ag6f16ua3I,Keep My Spirit Alive,221250,,album,False,,0.513,0.644,0.0,-6.387,1.0,0.344,0.201,0.00033,0.194,0.087,166.35,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,2H8jWuNmluerTEsuh8Gu6y,Jail pt 2,297000,,album,False,,0.7,0.572,4.0,-6.459,1.0,0.0515,0.453,0.0,0.0871,0.686,109.985,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,75QktuEju5vz9lyXiLaUao,New Again,183296,,album,False,,0.67,0.675,6.0,-4.624,0.0,0.179,0.0581,0.0,0.433,0.263,90.948,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5Iq6pIudd4KfuxZqf8872b,Lord I Need You,162108,,album,False,,0.711,0.428,1.0,-7.274,0.0,0.307,0.145,0.0,0.534,0.197,83.036,4.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5xvXeuxISyXJDRbZZf4uzd,Come to Life,310393,,album,False,,0.44,0.465,3.0,-6.592,1.0,0.0318,0.689,1.26e-06,0.384,0.241,126.937,4.0
1P0BWH63MKkRzVDo6KENaB,Kar Vogue,5yZoK3KbIXZC90oZNnWqDg,"I Hate U, I Love U (Special Radio Instrumental Without Drum Mix)",221599,,single,False,,0.679,0.00397,6.0,-25.694,0.0,0.145,0.876,0.948,0.11,0.648,138.222,3.0
4g83euv5krgJ45Y8DKhsxR,Karaoke All-Stars,5YyRdofVTOCZzprAtV0VuC,I'm Feeling You (In the Style of Santana Featuring Michelle Branch & The Wreckers),230495,,album,False,,0.462,0.823,5.0,-5.773,0.0,0.0291,0.0322,0.0966,0.0739,0.39,123.479,4.0
7a2AgzWfEyFkgSAXjLe4T3,Karaoke Universe,7cjQ6eq0o0TvHnOT1JULRV,Always Be My Baby (Karaoke Version) - In the Style of David Cook,247010,,single,False,,0.639,0.397,4.0,-11.227,0.0,0.0421,0.22,0.856,0.0798,0.468,142.01,4.0
5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,1GLx5tpDdwEFiA7KaikvX2,Beautiful,312986,,album,False,,0.739,0.945,0.0,-4.443,0.0,0.0881,0.125,0.0,0.112,0.627,130.018,4.0
3RXtieA0L2l22SWlOUMNca,Karen Fairchild,0RE8WWlaCQM6M4XHUK3u7b,Home Alone Tonight,190773,,album,False,,0.501,0.966,8.0,-1.177,1.0,0.112,0.0796,0.0,0.0903,0.497,161.881,4.0
6emHCSoB4tJxTVXakbrpPz,Karen O,6YU50PnvwrjNjPE20GzTNk,Hello Tomorrow - Adidas Version,131080,,single,False,,0.66,0.208,9.0,-16.925,0.0,0.0399,0.312,0.382,0.0672,0.182,96.914,4.0
4M0DLz8te9Q1lNIXBBwvfG,Karmin,4urcG6Nfubqsuqy3juMjBi,Brokenhearted,227146,,album,False,,0.765,0.765,1.0,-2.732,0.0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,4.0
4M0DLz8te9Q1lNIXBBwvfG,Karmin,6RjW45KHJ6kgI2xQ1aFa52,Acapella,198906,,album,False,,0.667,0.619,2.0,-4.933,1.0,0.151,0.126,0.0,0.101,0.427,169.865,4.0
6TQj5BFPooTa08A7pk8AQ1,Kaskade,6cmlWpgZZ9G2BQPMKhl2wq,Lessons In Love (feat. Neon Trees),247760,2010-01-01,album,False,2010.0,0.576,0.823,7.0,-4.285,1.0,0.0544,0.0263,3.75e-05,0.131,0.597,127.967,4.0
0bOlhT8OcoC1lCpN69NcFP,Kat Deluna,6Avndj1UPQLwR2qqzDwZBc,Whine Up (feat. Elephant Man) - English Version,205746,2007-01-01,album,False,2007.0,0.817,0.563,9.0,-6.276,1.0,0.055,0.0526,1.32e-06,0.154,0.488,125.02,4.0
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),298933,,album,False,,0.629,0.545,10.0,-13.123,0.0,0.0546,0.719,0.00308,0.0604,0.194,108.376,4.0
7whckrkkTMEuvqfaNfMs7S,Kate Voegele,7GmyuYHwc7nZcvjoAnYWUs,Kindly Unspoken,244066,2007-01-01,album,False,2007.0,0.57,0.362,2.0,-6.025,1.0,0.0272,0.847,0.0,0.108,0.443,110.805,3.0
7whckrkkTMEuvqfaNfMs7S,Kate Voegele,5OqW09kxGmc6b5xGFmln1b,Hallelujah,294200,,album,False,,0.593,0.217,2.0,-7.474,0.0,0.0282,0.936,0.0,0.117,0.365,107.918,3.0
2GB8NPGTvSHk3KwmxtVvaB,Katelyn Brown,1brnLTvarI9D1hLP6z2Ar8,Thank God,174560,,album,False,,0.738,0.455,3.0,-8.735,1.0,0.0352,0.695,0.0,0.107,0.441,99.945,4.0
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,2UORsaluUZXiMvkkkedDTJ,Somewhere Over The Rainbow,210333,,single,False,,0.43,0.203,8.0,-10.425,1.0,0.0369,0.863,4.71e-06,0.106,0.105,119.884,4.0
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,6RB4Z9DwTWaVgyNg3dR9p9,Over It,215200,2007-01-01,album,False,2007.0,0.462,0.801,8.0,-4.191,1.0,0.0664,0.0415,0.0,0.0523,0.491,84.541,4.0
5Kkhk21siwbW3BfZUwpykJ,Katie Lopez,2yi7HZrBOC4bMUSTcs4VK6,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",206506,,compilation,False,,0.352,0.121,3.0,-15.551,1.0,0.047,0.85,0.000178,0.257,0.166,148.56,5.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),161266,,single,False,,0.685,0.886,0.0,-4.179,1.0,0.034,0.028,0.0,0.481,0.615,125.034,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,7hDvcL88hXoofWcxPGmBpW,WOMAN’S WORLD,163000,,single,False,,0.778,0.618,2.0,-4.257,1.0,0.0514,0.000269,0.000219,0.172,0.579,119.994,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,005lwxGU1tms6HGELIcUv9,I Kissed A Girl,179640,,album,False,,0.702,0.76,5.0,-3.174,1.0,0.0684,0.00226,0.0,0.132,0.696,129.996,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,220226,,album,False,,0.706,0.842,7.0,-3.956,1.0,0.0417,7.73e-05,0.0,0.0688,0.861,132.032,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,3c9LVPh3MpeFoaAL5DBDK5,Thinking Of You,246410,,album,False,,0.432,0.803,4.0,-4.459,1.0,0.0363,0.00167,0.0,0.331,0.309,147.053,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,6fvxos1qSHrIgOkKw4dhWS,Waking Up In Vegas,199186,,album,False,,0.524,0.878,5.0,-3.108,0.0,0.0346,0.0012,0.0,0.098,0.589,130.985,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,360UM2DaiHZPRu0EsrOvMp,If We Ever Meet Again (Featuring Katy Perry),292706,,album,False,,0.652,0.605,8.0,-7.371,1.0,0.0393,0.00481,0.0,0.0605,0.394,126.091,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,227741,,album,False,,0.719,0.798,10.0,-4.582,1.0,0.0361,0.0162,2.34e-06,0.134,0.591,120.012,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,1EFNEJyZUsctm6yVzGqLl6,Not Like The Movies,241320,,album,False,,0.401,0.478,8.0,-7.751,1.0,0.0933,0.882,2.47e-06,0.111,0.257,182.996,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,7s0YfJE6hNNYq9BV26iCw6,Circle The Drain,272920,,album,True,,0.7,0.775,1.0,-3.94,1.0,0.081,0.00735,0.0,0.082,0.751,134.935,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,36ux3YuUsGTWPT8fXclS45,E.T.,229573,,album,False,,0.619,0.869,1.0,-5.257,1.0,0.182,0.0178,0.0,0.369,0.757,151.684,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),230733,,album,False,,0.652,0.81,3.0,-3.789,0.0,0.0406,0.00129,2.91e-05,0.667,0.732,126.022,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,4lCv7b86sLynZbXhfScfm2,Firework,227880,,album,False,,0.639,0.826,8.0,-4.968,1.0,0.0479,0.139,0.0,0.0803,0.648,124.075,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,6GCW5Muk3u0cM5QTkS4C9a,The One That Got Away,227333,,album,False,,0.689,0.795,1.0,-4.021,0.0,0.0356,0.000812,1.07e-06,0.155,0.876,133.968,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,5JLv62qFIS1DR3zGEcApRt,Wide Awake,220946,,album,False,,0.515,0.683,5.0,-5.099,1.0,0.0371,0.0749,2.64e-06,0.392,0.572,159.878,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,6F5c58TMEs1byxUstkzVeM,Roar,223546,,album,False,,0.671,0.771,7.0,-4.821,0.0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,0RCsGhR44nFVAd5WiZZcGq,Walking On Air,222448,,album,False,,0.631,0.908,6.0,-4.842,0.0,0.0391,0.00144,0.0,0.23,0.821,128.009,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,009ImBOrIUlWgla8U05RAC,Unconditionally,228878,,album,False,,0.432,0.725,7.0,-4.862,1.0,0.0431,0.00273,0.0,0.208,0.353,128.902,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,7IByJvSqRFltGyiiIiL4wn,Who You Love (feat. Katy Perry),249933,,album,False,,0.694,0.351,9.0,-10.92,1.0,0.0382,0.813,0.00165,0.097,0.691,145.907,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,2xLOMHjkOK8nzxJ4r6yOKR,Birthday,215042,,album,False,,0.719,0.674,11.0,-5.122,1.0,0.0681,0.0879,3.75e-06,0.112,0.843,125.992,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,5vL0yvddknhGj7IrBc6UTj,This Is How We Do,204285,,album,False,,0.69,0.636,9.0,-6.028,0.0,0.0457,0.0203,0.0,0.147,0.799,96.002,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,1CwNogTShsnsn1C8UhRmYX,Rise,203474,,single,False,,0.553,0.639,11.0,-6.445,1.0,0.0458,0.0468,0.0,0.107,0.443,101.416,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,2LhFGOILjTI1r4pNHHPW7y,Chained To The Rhythm,237733,,compilation,False,,0.562,0.8,0.0,-5.404,1.0,0.112,0.0814,0.0,0.199,0.471,95.029,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,36ONMEsZvyOwqJxe3gitGi,Bon Appétit - 3LAU Remix,184440,,single,False,,0.688,0.802,6.0,-5.355,1.0,0.0368,0.045,0.00531,0.113,0.482,106.033,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,3OtMnyUaiipcAT23A8liyi,Swish Swish,242520,,album,True,,0.838,0.705,5.0,-5.201,0.0,0.0449,0.0184,1.82e-05,0.102,0.583,119.953,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413,,album,True,,0.893,0.745,11.0,-3.105,0.0,0.0571,0.0642,0.0,0.0943,0.872,101.018,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,02FaKXXL7KUtRc7K0k54tL,Cozy Little Christmas,182520,,single,False,,0.774,0.608,7.0,-6.264,1.0,0.128,0.128,0.0,0.0895,0.56,137.494,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,0ywzvARVqoxQOJpaswRe9E,365 - Zedd Remix,236286,,single,False,,0.784,0.595,2.0,-6.816,1.0,0.0413,0.00476,0.00727,0.059,0.183,124.019,4.0
6jJ0s89eD6GaHleKKya26X,Katy Perry,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,223523,,single,False,,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,4.0
