track_id,track_name,duration_ms,release_date,album_type,explicit,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_name
6KjbNLbRjuoa8rEq5yNA6H,Honest,208000,,album,False,,0.673,0.514,0.0,-10.772,0.0,0.0465,0.0121,8.5e-05,0.385,0.312,100.035,4.0,The Chainsmokers
5GRMCffONOMBPgkH2LKpzW,Dangerous (Karaoke Version) [Originally Performed by Kardinal Offishall featuring Akon],261015,,compilation,False,,0.882,0.601,7.0,-7.456,0.0,0.0652,0.00491,0.844,0.0749,0.888,117.013,4.0,Tommy Melody
0oiCeOPwm4zhwfyIpAE37y,Love on the Weekend,212320,,album,False,,0.718,0.583,7.0,-7.884,1.0,0.0288,0.623,0.000681,0.0612,0.422,119.971,4.0,John Mayer
34oB5r0lcN3fYWCs2uA1k5,The Cure,211363,,single,False,,0.697,0.506,8.0,-4.863,1.0,0.0325,0.0792,0.0,0.0893,0.516,100.002,4.0,Lady Gaga
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,187973,,album,False,,0.443,0.82,10.0,-4.091,0.0,0.34,0.107,0.0,0.107,0.771,82.697,4.0,Shawn Mendes
0AS63m1wHv9n4VVRizK6Hc,Mercy,208733,,album,False,,0.554,0.662,11.0,-4.957,0.0,0.0821,0.126,0.0,0.111,0.338,148.122,4.0,Shawn Mendes
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,199440,,album,False,,0.866,0.811,11.0,-4.063,0.0,0.0553,0.375,0.0,0.078,0.969,121.995,4.0,Shawn Mendes
1IO13V09b01gLSbmZJZ9dM,Today,229338,,album,False,,0.347,0.632,2.0,-6.998,1.0,0.0381,0.539,0.00226,0.121,0.285,74.257,3.0,Brad Paisley
152lZdxL1OR0ZMW6KquMif,Location,219080,,album,False,,0.736,0.449,1.0,-11.462,0.0,0.425,0.33,0.000162,0.0898,0.326,80.126,4.0,Khalid
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,202546,,album,False,,0.799,0.539,1.0,-6.351,1.0,0.0421,0.199,1.66e-05,0.165,0.394,136.948,4.0,Khalid
0XN2BcoaKE4Z2hnq1ZeDY1,Noise,203760,,album,False,,0.58,0.799,0.0,-4.146,1.0,0.028,0.0095,0.0,0.0925,0.583,109.965,4.0,Kenny Chesney
7AclP0W2jy6yrbvBiC4prQ,Setting the World On Fire (with P!NK),217466,,album,False,,0.61,0.822,0.0,-4.422,1.0,0.0355,0.0171,1.88e-06,0.093,0.437,93.993,4.0,"P!nk, Kenny Chesney"
2flWhcGYxQHhb1EeeU2dOL,Bar at the End of the World,207306,,album,False,,0.529,0.8,2.0,-3.726,1.0,0.031,0.00541,0.0,0.104,0.687,100.035,4.0,Kenny Chesney
2Gl0FzuLxflY6nPifJp5Dr,First Time,193511,,single,False,,0.633,0.592,0.0,-7.245,0.0,0.112,0.197,0.0,0.099,0.679,90.066,4.0,"Ellie Goulding, Kygo"
10GJQkjRJcZhGTLagFOC62,Most Girls,204400,,single,False,,0.756,0.572,9.0,-7.019,1.0,0.0763,0.0478,0.0,0.0853,0.417,102.986,4.0,Hailee Steinfeld
66pxmg3Jhjm09tHoWR1wVR,All the Pretty Girls,212893,,album,False,,0.612,0.848,6.0,-3.736,1.0,0.0368,0.00916,0.0,0.366,0.719,120.996,4.0,Kenny Chesney
0zMzyHAeMvwq5CRstru1Fp,Lost Boy,276066,,album,False,,0.586,0.128,7.0,-9.297,1.0,0.0496,0.963,0.0,0.0858,0.371,123.498,4.0,Ruth B.
06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,180906,,album,False,,0.613,0.564,8.0,-7.085,1.0,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,4.0,Chris Stapleton
6Wo5YxkdXgwzKQZbDg2r17,Either Way,248053,,album,False,,0.655,0.0645,4.0,-14.765,1.0,0.0429,0.854,1.11e-05,0.107,0.278,129.399,4.0,Chris Stapleton
0l0CvurVUrr2w3Jj1hOVFc,NO,213506,,album,False,,0.557,0.803,1.0,-3.599,0.0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,4.0,Meghan Trainor
3KwwE4sgCzMaKWq6QBebmX,Me Too,181240,,album,False,,0.934,0.694,11.0,-5.849,0.0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,4.0,Meghan Trainor
0jyYstiiibkN6xlS7INejg,My Old Man,227222,,album,False,,0.639,0.196,4.0,-11.478,1.0,0.0267,0.819,3.63e-05,0.0978,0.3,143.907,4.0,Zac Brown Band
77lGafvlU68CeHgB2pkHC9,At My Best (feat. Hailee Steinfeld),199973,,album,False,,0.524,0.772,7.0,-6.696,0.0,0.152,0.00273,0.000169,0.224,0.237,169.855,4.0,"Hailee Steinfeld, mgk"
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,340706,,album,False,,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,4.0,Harry Styles
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,182693,,album,False,,0.695,0.818,5.0,-5.379,0.0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,4.0,Paramore
5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,224866,,album,False,,0.427,0.262,7.0,-8.541,1.0,0.0276,0.746,0.0,0.068,0.228,104.085,4.0,Harry Styles
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,87000,,album,False,,0.555,0.216,3.0,-11.661,1.0,0.0721,0.557,0.00416,0.109,0.504,79.109,3.0,Richy Mitch & The Coal Miners
36ONMEsZvyOwqJxe3gitGi,Bon Appétit - 3LAU Remix,184440,,single,False,,0.688,0.802,6.0,-5.355,1.0,0.0368,0.045,0.00531,0.113,0.482,106.033,4.0,"3LAU, Katy Perry, Migos"
2fZQIJew3nkNe99s2PKzul,Bad Liar,214647,,single,False,,0.965,0.414,1.0,-6.408,1.0,0.0712,0.189,0.0,0.0767,0.729,121.032,4.0,Selena Gomez
1SJtlNRJDeYHioymcvsqev,Crying in the Club,216391,,single,False,,0.334,0.617,6.0,-5.834,0.0,0.383,0.334,0.0,0.163,0.603,85.227,4.0,Camila Cabello
4D4xJ4LyDXBWIf9thFSMAJ,Yours If You Want It,206826,,album,False,,0.554,0.903,8.0,-3.152,1.0,0.0515,0.0103,0.0,0.107,0.419,112.998,4.0,Rascal Flatts
6cl1vl6OU6RLr1C56wOn21,Ghost In This House - The Voice Performance,212757,,album,False,,0.368,0.478,8.0,-4.978,1.0,0.0306,0.321,0.0,0.121,0.325,167.526,4.0,Lauren Duski
4xTNksNuXORn62bGXsGZXd,Deja Vu - The Voice Performance,187823,,album,False,,0.433,0.337,2.0,-6.386,1.0,0.0383,0.691,0.0,0.0873,0.243,71.569,4.0,Lauren Duski
35ap6ekPdkGkiUkWfWhZB4,Money On You - The Voice Performance,194663,,album,False,,0.629,0.723,0.0,-5.988,1.0,0.0433,0.0207,0.0,0.188,0.514,101.016,4.0,Chris Blue
1HQtmjBwA4257dxNTvG5Rt,The Dance - The Voice Performance,210732,,album,False,,0.465,0.446,2.0,-5.515,1.0,0.0278,0.208,0.0,0.138,0.193,132.022,4.0,Lauren Duski
7HbgPQ2AUrNfVGbRAKG8LK,Jodeci - Drake Remix How About Now,233577,,single,False,,0.755,0.502,6.0,-9.137,1.0,0.116,0.113,0.0,0.119,0.683,120.055,4.0,Diego Thug
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),195840,,album,False,,0.852,0.773,8.0,-2.921,0.0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,4.0,"Shakira, Maluma"
4qknM1pQz53QOyfDVTjcM9,Me Enamoré,226893,,album,False,,0.74,0.879,9.0,-2.251,0.0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,4.0,Shakira
6jA8HL9i4QGzsj6fjoxp8Y,There for You,221904,,single,False,,0.611,0.644,6.0,-7.607,0.0,0.0553,0.124,0.0,0.124,0.13,105.969,4.0,"Troye Sivan, Martin Garrix"
70lnL3QaSOIIyMa2X9aVRL,Perro Fiel (feat. Nicky Jam),195213,,album,False,,0.75,0.76,1.0,-4.836,1.0,0.198,0.187,0.0,0.0548,0.893,183.817,4.0,"Shakira, Nicky Jam"
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,222533,,album,False,,0.464,0.813,10.0,-6.185,1.0,0.0416,0.0153,0.0,0.254,0.515,75.977,4.0,Luke Combs
126oeltvIg79HHP4yAi4rq,Now Or Never,214801,,album,False,,0.67,0.585,6.0,-4.861,0.0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,4.0,Halsey
6uW5fyyosEMBKfg2W1ye1l,Strangers,221205,,album,False,,0.69,0.784,11.0,-4.724,1.0,0.056,0.01,4.08e-05,0.22,0.284,109.969,4.0,"Halsey, Lauren Jauregui"
1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,240760,,album,False,,0.551,0.801,6.0,-5.069,1.0,0.0303,0.013,6.03e-06,0.265,0.625,128.027,4.0,Luke Combs
2ekn2ttSfGqwhhate0LSR0,New Rules,209320,,album,False,,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4.0,Dua Lipa
3OzCF9i6Ey7EkkAYJztmKp,Bad At Love,181279,,album,False,,0.675,0.751,0.0,-3.539,1.0,0.0296,0.0604,0.0,0.0893,0.612,118.384,4.0,Halsey
4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,221800,,album,False,,0.544,0.781,6.0,-6.16,0.0,0.0311,0.00585,0.0,0.191,0.527,144.075,4.0,Luke Combs
35GX85bFt0FTjGtcQl8Fxk,You Look Good,181666,,album,False,,0.658,0.899,0.0,-5.713,1.0,0.0443,0.0383,0.000751,0.111,0.956,152.04,4.0,Lady A
2sVcBaVtBPM9vIFk1Jnbw8,Weak,201159,,album,False,,0.67,0.643,5.0,-4.553,1.0,0.0466,0.118,0.0,0.192,0.703,123.977,4.0,AJR
762UXiwEHYY97VL45sAUPR,2U,194906,,single,False,,0.551,0.651,8.0,-5.828,0.0,0.0594,0.225,0.0,0.224,0.562,144.875,4.0,"David Guetta, Justin Bieber"
2YTgFfLZS8IqnrBM6WGm9h,4 AM,255560,,album,False,,0.801,0.508,1.0,-6.76,1.0,0.461,0.198,0.0,0.163,0.23,75.011,4.0,"Travis Scott, 2 Chainz"
6ie2Bw3xLj2JcGowOlcMhb,Green Light,234652,,album,False,,0.594,0.721,2.0,-7.812,1.0,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,4.0,Lorde
6Kkt27YmFyIFrcX3QXFi2o,Liability,171727,,album,False,,0.587,0.229,10.0,-11.254,0.0,0.128,0.92,0.0,0.1,0.379,75.67,4.0,Lorde
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,163253,,album,False,,0.801,0.795,1.0,-5.115,0.0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4.0,Portugal. The Man
2H881m3JRA8lpuuwaQL6zy,No Fear,169853,,single,False,,0.614,0.682,11.0,-4.117,0.0,0.102,0.387,0.0,0.134,0.566,100.202,4.0,DeJ Loaf
3I4WFddKpe2PGZWFh7f10J,Yours,216960,,album,False,,0.554,0.722,11.0,-6.005,1.0,0.034,0.119,0.0,0.0861,0.558,134.058,4.0,Russell Dickerson
5PBx0zFfehUMyv5H4YXVAU,Blue Tacoma,212066,,album,False,,0.458,0.897,9.0,-4.879,1.0,0.0402,0.0183,0.0,0.174,0.728,160.131,4.0,Russell Dickerson
3kgCJPXDlnL5bl1HFesHUi,Every Little Thing,190640,,album,False,,0.637,0.853,1.0,-4.664,1.0,0.109,0.216,0.0,0.0357,0.861,93.87,4.0,Russell Dickerson
7AZiZMup0bLK5f4A2jRMpP,Wild Thoughts (feat. Rihanna & Bryson Tiller),204169,,album,False,,0.595,0.679,8.0,-3.097,1.0,0.0773,0.0269,0.0,0.128,0.643,97.421,4.0,"DJ Khaled, Bryson Tiller, Rihanna"
1SOClUWhOi8vHZYMz3GluK,Infinity,237720,,album,False,,0.671,0.673,11.0,-6.941,0.0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,4.0,Jaymes Young
0pqnGHJpmpxLKifKRmU6WP,Believer,204346,,album,False,,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,4.0,Imagine Dragons
1zB4vmk8tFRmM9UULNzbLB,Thunder,187146,,album,False,,0.604,0.822,0.0,-4.833,1.0,0.0438,0.00672,0.134,0.147,0.288,167.997,4.0,Imagine Dragons
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,201240,,album,False,,0.672,0.655,10.0,-5.021,0.0,0.031,0.0362,0.0,0.117,0.555,134.948,4.0,Imagine Dragons
6Na5uKk5SsqZimk0hAWo8y,Signs,234373,,single,False,,0.794,0.735,0.0,-4.204,1.0,0.054,0.108,0.00578,0.112,0.223,107.374,4.0,Drake
4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,189440,,single,False,,0.774,0.687,11.0,-4.818,0.0,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,4.0,"J Balvin, Willy William"
63SevszngYpZOwf63o61K4,Nevermind,156600,,single,False,,0.6,0.688,5.0,-8.339,0.0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,4.0,Dennis Lloyd
2syQ0f4SAQdzvlAewPl1DJ,Get Low (with Liam Payne),204583,,single,False,,0.718,0.926,1.0,-3.511,1.0,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,4.0,"Zedd, Liam Payne"
5Sf249ou2i5tZ5lREij5IG,19 Somethin',199434,,compilation,False,,0.577,0.827,4.0,-4.702,1.0,0.0676,0.163,0.0,0.0744,0.815,90.115,4.0,Mark Wills
5yZoK3KbIXZC90oZNnWqDg,"I Hate U, I Love U (Special Radio Instrumental Without Drum Mix)",221599,,single,False,,0.679,0.00397,6.0,-25.694,0.0,0.145,0.876,0.948,0.11,0.648,138.222,3.0,Kar Vogue
4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),186112,,single,False,,0.708,0.618,2.0,-4.424,1.0,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,4.0,"Selena Gomez, Gucci Mane"
6BdAwMv1YorLfkBWlE493X,Héroe Favorito,239823,,album,False,,0.799,0.655,1.0,-6.34,1.0,0.0485,0.659,0.0,0.135,0.82,128.038,4.0,Romeo Santos
2Kerz9H9IejzeIpjhDJoYG,Love,272742,,album,False,,0.527,0.366,10.0,-10.943,1.0,0.0277,0.487,0.0023,0.11,0.234,98.994,4.0,Lana Del Rey
0mt02gJ425Xjm7c3jYkOBn,Lust For Life (with The Weeknd),264066,,album,False,,0.504,0.655,0.0,-8.644,0.0,0.0542,0.604,0.00193,0.364,0.262,99.982,4.0,"Lana Del Rey, The Weeknd"
6r46lnXFbE9fr2d3KNaGbe,Imitadora,234828,,album,False,,0.737,0.709,8.0,-6.889,0.0,0.045,0.333,0.0,0.289,0.556,125.997,4.0,Romeo Santos
0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,204700,,album,False,,0.635,0.713,11.0,-6.909,1.0,0.0937,0.228,0.0,0.0506,0.749,179.864,4.0,"Nicky Jam, Daddy Yankee, Romeo Santos"
4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,243146,,album,False,,0.638,0.738,6.0,-4.976,0.0,0.0292,0.117,0.000384,0.689,0.657,97.021,4.0,Foster The People
4qRaZYiaOsSvWC7VgcxrI0,HandClap,193253,,album,False,,0.636,0.836,8.0,-3.004,1.0,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4.0,Fitz and The Tantrums
6sd2O1KmiyDWKb6x3hZSR9,Jerika,248006,,single,False,,0.703,0.57,4.0,-7.543,0.0,0.052,0.0265,0.0,0.149,0.263,134.09,4.0,2017 DJ Mo Fleeks
5ygDXis42ncn6kYG14lEVG,Baby Shark,80927,,album,False,,0.829,0.886,8.0,-1.746,1.0,0.112,0.259,0.0,0.0559,0.777,115.056,4.0,Pinkfong
7vu0JkJh0ldukEYbTVcqd0,Issues,176320,,album,False,,0.728,0.415,8.0,-6.852,1.0,0.0639,0.401,0.0,0.0616,0.455,114.145,4.0,Julia Michaels
6clrpCeCKy6A0Tda4Tq3Ha,It's Goin' Down (Originally Performed by Descendants 2 Cast) [Instrumental Version],249482,,single,False,,0.57,0.642,9.0,-12.419,1.0,0.0504,0.107,0.927,0.09,0.7,153.592,4.0,Vox Freaks
4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),228893,,single,False,,0.655,0.576,5.0,-6.735,0.0,0.0536,0.0295,0.115,0.132,0.167,139.953,4.0,"Quavo, Camila Cabello"
3izNaTiYdotdPL0Bs76JqO,My Girl,197640,,album,False,,0.653,0.719,1.0,-7.251,1.0,0.033,0.035,0.0,0.108,0.242,94.968,4.0,Dylan Scott
5vuMtXS5kQ7F0o9V9rG1dG,The Long Way,208720,,album,False,,0.488,0.637,10.0,-7.63,1.0,0.0401,0.265,0.0,0.106,0.23,88.865,4.0,Brett Eldredge
5E2Ov10oFPy0qNoNr1qmdc,No Roots,235813,,single,False,,0.863,0.657,7.0,-7.295,1.0,0.105,0.266,0.00632,0.0713,0.829,115.96,4.0,Alice Merton
3DV49ruvI5Sl6iisPZAc2c,Hooked,149293,,album,False,,0.596,0.72,9.0,-6.422,1.0,0.0358,0.0362,0.0,0.0832,0.439,132.057,4.0,Dylan Scott
43CFDpciGFDm226POTLEXU,Love Someone,211720,,album,False,,0.423,0.813,9.0,-5.011,1.0,0.0507,0.218,1.62e-06,0.0732,0.421,173.995,4.0,Brett Eldredge
3n8hAfucrvhw30brcAzRVB,and I'm home -Original Master Version.-,169520,,compilation,False,,0.676,0.792,3.0,-5.804,1.0,0.0263,0.435,0.0,0.153,0.795,124.991,4.0,"佐倉杏子 (CV:野中藍), 美樹さやか (CV:喜多村英梨)"
0jdny0dhgjUwoIp5GkqEaA,Praying,230266,,album,False,,0.543,0.39,10.0,-7.202,1.0,0.0322,0.489,0.0,0.111,0.303,73.415,4.0,Kesha
1g1TeDflB6atAy7HKwrzXu,Learn To Let Go,217546,,album,False,,0.515,0.847,5.0,-2.951,1.0,0.0391,0.00369,7.19e-05,0.293,0.645,168.105,4.0,Kesha
7vGuf3Y35N4wmASOKLUVVU,Silence,180822,,single,False,,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,4.0,"Marshmello, Khalid"
77qveRnReN3HaFrikk58nB,Awful Things,214426,,album,False,,0.366,0.797,1.0,-4.923,0.0,0.0812,0.0157,0.0,0.0694,0.181,169.986,4.0,"Lil Peep, Lil Tracy"
7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),189466,,single,False,,0.743,0.735,8.0,-5.337,1.0,0.0382,0.00389,0.0,0.304,0.631,104.979,4.0,"BloodPop®, Justin Bieber"
0OlS52TmtK2gPaEtdmr7DN,No Such Thing as a Broken Heart,176893,,album,False,,0.651,0.782,8.0,-4.295,1.0,0.0718,0.295,0.0,0.107,0.945,171.987,4.0,Old Dominion
2A69wys3S9uiPSmn6UZWJn,Written in the Sand,184080,,album,False,,0.725,0.438,6.0,-9.602,1.0,0.0575,0.593,0.0,0.0842,0.76,83.984,4.0,Old Dominion
5EId1m4DNwTf3at31w8bPJ,El Farsante,233826,,album,False,,0.735,0.703,6.0,-4.249,1.0,0.0611,0.2,0.0,0.259,0.323,120.007,4.0,Ozuna
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),278179,,album,False,,0.658,0.294,4.0,-8.533,0.0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,4.0,"Kali Uchis, Daniel Caesar"
33471tzU1VghDg9zNgGRpz,Hotel Key,166573,,album,False,,0.758,0.867,11.0,-5.087,1.0,0.0475,0.152,0.0,0.308,0.964,102.018,4.0,Old Dominion
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),209831,,album,False,,0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,4.0,"Daniel Caesar, H.E.R."
2O71ZCJilRsMekRbkObnAH,Seein' Red,194053,,album,False,,0.651,0.812,1.0,-4.729,0.0,0.044,0.0604,0.0,0.155,0.835,100.962,4.0,Dustin Lynch
2d48mamATjby7wgPjdrSOQ,Craving You,223626,,album,False,,0.613,0.84,9.0,-3.799,0.0,0.0352,0.00083,0.0,0.341,0.527,104.975,4.0,"Maren Morris, Thomas Rhett"
7mS200vKsSSVgrbMxWza54,Small Town Boy,205733,,album,False,,0.555,0.744,9.0,-6.016,1.0,0.0287,0.0251,0.0,0.359,0.673,73.012,4.0,Dustin Lynch
30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,157080,,album,False,,0.662,0.75,7.0,-5.497,1.0,0.0315,0.0302,0.000129,0.0849,0.828,130.066,4.0,Thomas Rhett
73WWkaWkIRSP3MYGZ14aY4,More Girls Like You,154706,,album,False,,0.555,0.746,2.0,-5.522,1.0,0.033,0.00825,0.0,0.0796,0.712,75.01,4.0,Kip Moore
5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800,,single,False,,0.664,0.708,8.0,-4.154,1.0,0.0474,0.0337,0.0,0.0841,0.742,103.07,4.0,"Florida Georgia Line, Alesso, WATT, Hailee Steinfeld"
0OWZFobGSIW9GrSlQ9C5pc,Marry Me,205453,,album,False,,0.583,0.412,3.0,-8.633,1.0,0.0238,0.0976,0.0,0.113,0.499,84.952,4.0,Thomas Rhett
4Vxu50qVrQcycjRyJQaZLC,Life Changes,190226,,album,False,,0.687,0.845,7.0,-4.37,1.0,0.0575,0.1,0.0,0.0452,0.809,87.972,4.0,Thomas Rhett
3pJkBPHadRAxBBo484RipI,Sixteen,178333,,album,False,,0.705,0.531,1.0,-7.031,1.0,0.0282,0.0135,2.18e-06,0.165,0.426,107.013,4.0,Thomas Rhett
6viHvc13l9A6Ua6xugpeX6,Last Shot,228480,,album,False,,0.487,0.859,4.0,-4.403,1.0,0.0488,0.00204,0.0,0.322,0.377,148.037,4.0,Kip Moore
746BlfyY0hVG65EtfaNvwo,L.A.LOVE (la la) (feat. YG),211512,,album,False,,0.509,0.482,7.0,-6.965,1.0,0.176,0.0186,0.0,0.238,0.301,101.042,4.0,"YG, Fergie"
1vBpwxsLVwaR4evBIaFmqD,Drinkin' Problem,220800,,album,False,,0.622,0.763,9.0,-6.4,1.0,0.0263,0.055,8.91e-06,0.313,0.621,102.0,4.0,Midland
0s6OWiWGuiCcm1Muzch5A8,Fix a Drink,188933,,album,False,,0.563,0.887,1.0,-5.013,1.0,0.0857,0.0297,0.0,0.352,0.794,158.05,4.0,Chris Janson
2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),240506,,album,False,,0.712,0.51,8.0,-8.162,1.0,0.0633,0.446,2.46e-05,0.112,0.268,122.964,4.0,"Macklemore, Kesha"
1kFBLqkTuNKlspkJ1EOGjN,Drunk Girl,207266,,album,False,,0.485,0.306,0.0,-8.431,1.0,0.0409,0.794,0.0,0.122,0.224,203.729,4.0,Chris Janson
7yrJnekdlwWARt5lmVqJ6L,Burn Out,188613,,album,False,,0.671,0.724,7.0,-5.61,1.0,0.0244,0.292,0.0,0.231,0.801,99.976,4.0,Midland
1UZOjK1BwmwWU14Erba9CZ,Malibu,231906,,album,False,,0.573,0.781,8.0,-6.406,1.0,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,4.0,Miley Cyrus
2fGxYYMQbVqgIdaqfz2OwA,Younger Now,248773,,album,False,,0.548,0.873,4.0,-4.881,1.0,0.0618,0.00129,4.55e-05,0.138,0.328,121.918,4.0,Miley Cyrus
21RCuMVSlblTmyYm2DnPCR,Tell Me You Love Me,236986,,album,False,,0.539,0.6,6.0,-5.465,1.0,0.0448,0.0255,0.0,0.147,0.259,82.025,4.0,Demi Lovato
1GkZhF14XvGoJXKW0gwVKI,Three Futures,244641,,album,False,,0.535,0.287,7.0,-11.5,1.0,0.0368,0.237,0.205,0.0893,0.206,121.148,4.0,TORRES
0NqZ65jPelNB13gzsvH2Ma,At The Club,173053,,single,False,,0.795,0.668,7.0,-7.288,0.0,0.093,0.124,0.0,0.0739,0.372,92.029,4.0,"Jacquees, DeJ Loaf"
4iLeL1aYGcQBsYcWIhXIUO,Found You,191733,,album,False,,0.46,0.821,4.0,-5.333,0.0,0.0404,0.0528,0.0,0.0818,0.438,164.144,4.0,Kane Brown
1HXy5I3HTWq8OvxCn0z7G7,Heaven,179506,,album,False,,0.677,0.556,9.0,-6.544,1.0,0.0306,0.263,0.0,0.105,0.521,80.006,4.0,Kane Brown
52okn5MNA47tk87PeZJLEL,Let You Down,212120,,album,False,,0.661,0.714,5.0,-5.68,0.0,0.121,0.314,0.0,0.179,0.464,147.998,4.0,NF
07FkzikE6FuHIa8Ma7zJGc,Lie,209213,,album,False,,0.749,0.659,5.0,-6.419,1.0,0.167,0.161,0.0,0.246,0.185,95.008,4.0,NF
2wxfu24GQpEZQrjDJm5Ac1,Every Little Thing,180053,,album,False,,0.639,0.427,0.0,-6.512,1.0,0.0368,0.434,1.14e-05,0.0907,0.322,139.899,4.0,Carly Pearce
0Qh38w01QRXK6KHIv0e3hb,What About Us,269600,,album,False,,0.491,0.588,1.0,-6.177,1.0,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,4.0,P!nk
0qvzXomUDJVaUboy2wMfiS,This Town,232852,,album,False,,0.677,0.401,9.0,-8.467,1.0,0.0308,0.712,0.0,0.116,0.195,111.825,4.0,Niall Horan
4Az17HfqonKSWNsaLgTBeK,If I Told You,212320,,album,False,,0.539,0.636,9.0,-6.613,1.0,0.0325,0.351,0.0,0.356,0.321,83.993,4.0,Darius Rucker
2cOUlop2ZakjOKe4WinesN,Slow Hands,188174,,album,False,,0.735,0.425,0.0,-6.648,1.0,0.0464,0.011,0.0,0.055,0.848,85.896,4.0,Niall Horan
6waqLPcT6ruMhmd36OhmFO,Losing Sleep,178253,,album,False,,0.584,0.621,1.0,-5.703,1.0,0.0443,0.0715,1.68e-06,0.389,0.634,92.003,4.0,Chris Young
0LG2cFomCi8Fb664Lvr3Nu,For The First Time,197053,,album,False,,0.515,0.806,6.0,-5.263,1.0,0.0416,0.00781,0.0,0.0337,0.706,142.166,4.0,Darius Rucker
3tZs3nVjySLbL320lP4mvs,Focus,200133,,album,False,,0.414,0.314,1.0,-12.943,0.0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,4.0,H.E.R.
6CyJlVAEFlNdpggOLanytL,Hangin' On,185440,,album,False,,0.434,0.831,8.0,-4.774,1.0,0.0453,0.0651,0.0,0.119,0.596,156.034,4.0,Chris Young
4CsuzwPDmdI9VNx0577gUE,Good Ride Cowboy (Garth Brooks),202961,,album,False,,0.56,0.842,9.0,-2.185,1.0,0.054,0.607,0.0,0.488,0.592,132.233,4.0,Nashville Tribute Collection
64zMg4hZVgyIRuZimF7olj,Angels from the Realms of Glory (feat. David Archuleta & Peter Hollens),245866,,album,False,,0.109,0.37,0.0,-8.16,0.0,0.0312,0.914,0.000451,0.123,0.0628,84.08,4.0,"The Piano Guys, David Archuleta, Peter Hollens"
0ftYn6m8LU4JOgLu9GkcTe,Down the Road (with Mac McAnally) - Live,189293,,album,False,,0.414,0.584,5.0,-9.245,1.0,0.0285,0.801,6.05e-06,0.617,0.579,162.887,4.0,Kenny Chesney
16QN8cBubEq706vNtPpOME,Love So Soft,172426,,album,False,,0.808,0.581,11.0,-5.43,1.0,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,4.0,Kelly Clarkson
